ID;Work Order;Status;Order Date;Release Date;Due Date;Location;Lot/Serial;WO part;MES part;Description for WO part(EN);Description for WO part(VN);Drawing Rev;Rev;Prod line;Order Qty;Complete Qty;Reject Qty;Open Qty;WO Component;MES Component;Description for WO component(EN);Description for WO component(VN);Item Type;Lot/Serial Allocate;Required Qty;Location.1;Qty Issued;Item Number
H260703021;000010080325;TECO - Technically completed;2026-07-03 00:00:00;2026-06-29 00:00:00;2026-07-10 00:00:00;3010;H260703021;EV068-D017T01;EV068-D017t01;Sub-a endo section;Thoraflex Hybrid;08;;EVS;1;1;0;0;100-032;100-032;Braided Poly Suture;CHỈ KHÂU POLY;ZROH;RN00061434;3;3010;3;0010
H260703021;000010080325;TECO - Technically completed;2026-07-03 00:00:00;2026-06-29 00:00:00;2026-07-10 00:00:00;3010;H260703021;EV068-D017T01;EV068-D017t01;Sub-a endo section;Thoraflex Hybrid;08;;EVS;1;1;0;0;100-047;100-047;Green Poly.Braided;CHỈ KHÂU MÀU XANH LÁ CÂY;ZROH;RN00062748;2.5;3010;2.5;0020
H260703021;000010080325;TECO - Technically completed;2026-07-03 00:00:00;2026-06-29 00:00:00;2026-07-10 00:00:00;3010;H260703021;EV068-D017T01;EV068-D017t01;Sub-a endo section;Thoraflex Hybrid;08;;EVS;1;1;0;0;102-102-34;102-102-34;34MM T/Wall Plain Weave;ỐNG VẢI 34MM;ZROH;26333034;0.14;3010;0.14;0030
H260703021;000010080325;TECO - Technically completed;2026-07-03 00:00:00;2026-06-29 00:00:00;2026-07-10 00:00:00;3010;H260703021;EV068-D017T01;EV068-D017t01;Sub-a endo section;Thoraflex Hybrid;08;;EVS;1;1;0;0;208-028;208-028;Tantalum Marker Bands;ĐIỂM ĐÁNH DẤU TANTALUM;ZROH;RN00063275;6;3010;6;0040
H260703021;000010080325;TECO - Technically completed;2026-07-03 00:00:00;2026-06-29 00:00:00;2026-07-10 00:00:00;3010;H260703021;EV068-D017T01;EV068-D017t01;Sub-a endo section;Thoraflex Hybrid;08;;EVS;1;1;0;0;EV036-Z001T36-01;EV036-Z001t36-01;VÒNG ĐẦU XA HYBRID;VÒNG ĐẦU XA HYBRID;ZHAL;H260625008;1;3010;1;0050
H260703021;000010080325;TECO - Technically completed;2026-07-03 00:00:00;2026-06-29 00:00:00;2026-07-10 00:00:00;3010;H260703021;EV068-D017T01;EV068-D017t01;Sub-a endo section;Thoraflex Hybrid;08;;EVS;1;1;0;0;EV036-Z001T36-02;EV036-Z001t36-02;VÒNG GIỮA HYBRID;VÒNG GIỮA HYBRID;ZHAL;H260626008;4;3010;4;0060
H260703021;000010080325;TECO - Technically completed;2026-07-03 00:00:00;2026-06-29 00:00:00;2026-07-10 00:00:00;3010;H260703021;EV068-D017T01;EV068-D017t01;Sub-a endo section;Thoraflex Hybrid;08;;EVS;1;1;0;0;EV036-Z001T36-03;EV036-Z001t36-03;VÒNG NỐI/ĐẦU GẦN HYBRID;VÒNG NỐI/ĐẦU GẦN HYBRID;ZHAL;H260625010;1;3010;1;0070
H260703021;000010080325;TECO - Technically completed;2026-07-03 00:00:00;2026-06-29 00:00:00;2026-07-10 00:00:00;3010;H260703021;EV068-D017T01;EV068-D017t01;Sub-a endo section;Thoraflex Hybrid;08;;EVS;1;1;0;0;TS63X004V;TS63X004V;Peel Pouch 115 X 240 mm;Túi đóng gói trơn 115 x 240 mm;ZROH;250522;1;3010;1;0080
H260703022;000010080326;TECO - Technically completed;2026-07-03 00:00:00;2026-06-29 00:00:00;2026-07-10 00:00:00;3010;H260703022;EV068-D017T01;EV068-D017t01;Sub-a endo section;Thoraflex Hybrid;08;;EVS;1;1;0;0;100-032;100-032;Braided Poly Suture;CHỈ KHÂU POLY;ZROH;RN00061434;3;3010;3;0010
H260703022;000010080326;TECO - Technically completed;2026-07-03 00:00:00;2026-06-29 00:00:00;2026-07-10 00:00:00;3010;H260703022;EV068-D017T01;EV068-D017t01;Sub-a endo section;Thoraflex Hybrid;08;;EVS;1;1;0;0;100-047;100-047;Green Poly.Braided;CHỈ KHÂU MÀU XANH LÁ CÂY;ZROH;RN00062748;2.5;3010;2.5;0020
H260703022;000010080326;TECO - Technically completed;2026-07-03 00:00:00;2026-06-29 00:00:00;2026-07-10 00:00:00;3010;H260703022;EV068-D017T01;EV068-D017t01;Sub-a endo section;Thoraflex Hybrid;08;;EVS;1;1;0;0;102-102-34;102-102-34;34MM T/Wall Plain Weave;ỐNG VẢI 34MM;ZROH;26333034;0.14;3010;0.14;0030
H260703022;000010080326;TECO - Technically completed;2026-07-03 00:00:00;2026-06-29 00:00:00;2026-07-10 00:00:00;3010;H260703022;EV068-D017T01;EV068-D017t01;Sub-a endo section;Thoraflex Hybrid;08;;EVS;1;1;0;0;208-028;208-028;Tantalum Marker Bands;ĐIỂM ĐÁNH DẤU TANTALUM;ZROH;RN00063275;6;3010;6;0040
H260703022;000010080326;TECO - Technically completed;2026-07-03 00:00:00;2026-06-29 00:00:00;2026-07-10 00:00:00;3010;H260703022;EV068-D017T01;EV068-D017t01;Sub-a endo section;Thoraflex Hybrid;08;;EVS;1;1;0;0;EV036-Z001T36-01;EV036-Z001t36-01;VÒNG ĐẦU XA HYBRID;VÒNG ĐẦU XA HYBRID;ZHAL;H260625008;1;3010;1;0050
H260703022;000010080326;TECO - Technically completed;2026-07-03 00:00:00;2026-06-29 00:00:00;2026-07-10 00:00:00;3010;H260703022;EV068-D017T01;EV068-D017t01;Sub-a endo section;Thoraflex Hybrid;08;;EVS;1;1;0;0;EV036-Z001T36-02;EV036-Z001t36-02;VÒNG GIỮA HYBRID;VÒNG GIỮA HYBRID;ZHAL;H260626008;4;3010;4;0060
H260703022;000010080326;TECO - Technically completed;2026-07-03 00:00:00;2026-06-29 00:00:00;2026-07-10 00:00:00;3010;H260703022;EV068-D017T01;EV068-D017t01;Sub-a endo section;Thoraflex Hybrid;08;;EVS;1;1;0;0;EV036-Z001T36-03;EV036-Z001t36-03;VÒNG NỐI/ĐẦU GẦN HYBRID;VÒNG NỐI/ĐẦU GẦN HYBRID;ZHAL;H260625010;1;3010;1;0070
H260703022;000010080326;TECO - Technically completed;2026-07-03 00:00:00;2026-06-29 00:00:00;2026-07-10 00:00:00;3010;H260703022;EV068-D017T01;EV068-D017t01;Sub-a endo section;Thoraflex Hybrid;08;;EVS;1;1;0;0;TS63X004V;TS63X004V;Peel Pouch 115 X 240 mm;Túi đóng gói trơn 115 x 240 mm;ZROH;250522;1;3010;1;0080
H260703023;000010080327;TECO - Technically completed;2026-07-03 00:00:00;2026-06-29 00:00:00;2026-07-10 00:00:00;3010;H260703023;EV068-D017T01;EV068-D017t01;Sub-a endo section;Thoraflex Hybrid;08;;EVS;1;1;0;0;100-032;100-032;Braided Poly Suture;CHỈ KHÂU POLY;ZROH;RN00061434;3;3010;3;0010
H260703023;000010080327;TECO - Technically completed;2026-07-03 00:00:00;2026-06-29 00:00:00;2026-07-10 00:00:00;3010;H260703023;EV068-D017T01;EV068-D017t01;Sub-a endo section;Thoraflex Hybrid;08;;EVS;1;1;0;0;100-047;100-047;Green Poly.Braided;CHỈ KHÂU MÀU XANH LÁ CÂY;ZROH;RN00062748;2.5;3010;2.5;0020
H260703023;000010080327;TECO - Technically completed;2026-07-03 00:00:00;2026-06-29 00:00:00;2026-07-10 00:00:00;3010;H260703023;EV068-D017T01;EV068-D017t01;Sub-a endo section;Thoraflex Hybrid;08;;EVS;1;1;0;0;102-102-34;102-102-34;34MM T/Wall Plain Weave;ỐNG VẢI 34MM;ZROH;26333034;0.14;3010;0.14;0030
H260703023;000010080327;TECO - Technically completed;2026-07-03 00:00:00;2026-06-29 00:00:00;2026-07-10 00:00:00;3010;H260703023;EV068-D017T01;EV068-D017t01;Sub-a endo section;Thoraflex Hybrid;08;;EVS;1;1;0;0;208-028;208-028;Tantalum Marker Bands;ĐIỂM ĐÁNH DẤU TANTALUM;ZROH;RN00063275;6;3010;6;0040
H260703023;000010080327;TECO - Technically completed;2026-07-03 00:00:00;2026-06-29 00:00:00;2026-07-10 00:00:00;3010;H260703023;EV068-D017T01;EV068-D017t01;Sub-a endo section;Thoraflex Hybrid;08;;EVS;1;1;0;0;EV036-Z001T36-01;EV036-Z001t36-01;VÒNG ĐẦU XA HYBRID;VÒNG ĐẦU XA HYBRID;ZHAL;H260625008;1;3010;1;0050
H260703023;000010080327;TECO - Technically completed;2026-07-03 00:00:00;2026-06-29 00:00:00;2026-07-10 00:00:00;3010;H260703023;EV068-D017T01;EV068-D017t01;Sub-a endo section;Thoraflex Hybrid;08;;EVS;1;1;0;0;EV036-Z001T36-02;EV036-Z001t36-02;VÒNG GIỮA HYBRID;VÒNG GIỮA HYBRID;ZHAL;H260626008;4;3010;4;0060
H260703023;000010080327;TECO - Technically completed;2026-07-03 00:00:00;2026-06-29 00:00:00;2026-07-10 00:00:00;3010;H260703023;EV068-D017T01;EV068-D017t01;Sub-a endo section;Thoraflex Hybrid;08;;EVS;1;1;0;0;EV036-Z001T36-03;EV036-Z001t36-03;VÒNG NỐI/ĐẦU GẦN HYBRID;VÒNG NỐI/ĐẦU GẦN HYBRID;ZHAL;H260625010;1;3010;1;0070
H260703023;000010080327;TECO - Technically completed;2026-07-03 00:00:00;2026-06-29 00:00:00;2026-07-10 00:00:00;3010;H260703023;EV068-D017T01;EV068-D017t01;Sub-a endo section;Thoraflex Hybrid;08;;EVS;1;1;0;0;TS63X004V;TS63X004V;Peel Pouch 115 X 240 mm;Túi đóng gói trơn 115 x 240 mm;ZROH;250522;1;3010;1;0080
H260703024;000010080328;TECO - Technically completed;2026-07-03 00:00:00;2026-06-29 00:00:00;2026-07-10 00:00:00;3010;H260703024;EV068-D017T01;EV068-D017t01;Sub-a endo section;Thoraflex Hybrid;08;;EVS;1;1;0;0;100-032;100-032;Braided Poly Suture;CHỈ KHÂU POLY;ZROH;RN00061434;3;3010;3;0010
H260703024;000010080328;TECO - Technically completed;2026-07-03 00:00:00;2026-06-29 00:00:00;2026-07-10 00:00:00;3010;H260703024;EV068-D017T01;EV068-D017t01;Sub-a endo section;Thoraflex Hybrid;08;;EVS;1;1;0;0;100-047;100-047;Green Poly.Braided;CHỈ KHÂU MÀU XANH LÁ CÂY;ZROH;RN00062748;2.5;3010;2.5;0020
H260703024;000010080328;TECO - Technically completed;2026-07-03 00:00:00;2026-06-29 00:00:00;2026-07-10 00:00:00;3010;H260703024;EV068-D017T01;EV068-D017t01;Sub-a endo section;Thoraflex Hybrid;08;;EVS;1;1;0;0;102-102-34;102-102-34;34MM T/Wall Plain Weave;ỐNG VẢI 34MM;ZROH;26333035;0.14;3010;0.14;0030
H260703024;000010080328;TECO - Technically completed;2026-07-03 00:00:00;2026-06-29 00:00:00;2026-07-10 00:00:00;3010;H260703024;EV068-D017T01;EV068-D017t01;Sub-a endo section;Thoraflex Hybrid;08;;EVS;1;1;0;0;208-028;208-028;Tantalum Marker Bands;ĐIỂM ĐÁNH DẤU TANTALUM;ZROH;RN00063275;6;3010;6;0040
H260703024;000010080328;TECO - Technically completed;2026-07-03 00:00:00;2026-06-29 00:00:00;2026-07-10 00:00:00;3010;H260703024;EV068-D017T01;EV068-D017t01;Sub-a endo section;Thoraflex Hybrid;08;;EVS;1;1;0;0;EV036-Z001T36-01;EV036-Z001t36-01;VÒNG ĐẦU XA HYBRID;VÒNG ĐẦU XA HYBRID;ZHAL;H260625008;1;3010;1;0050
H260703024;000010080328;TECO - Technically completed;2026-07-03 00:00:00;2026-06-29 00:00:00;2026-07-10 00:00:00;3010;H260703024;EV068-D017T01;EV068-D017t01;Sub-a endo section;Thoraflex Hybrid;08;;EVS;1;1;0;0;EV036-Z001T36-02;EV036-Z001t36-02;VÒNG GIỮA HYBRID;VÒNG GIỮA HYBRID;ZHAL;H260626008;4;3010;4;0060
H260703024;000010080328;TECO - Technically completed;2026-07-03 00:00:00;2026-06-29 00:00:00;2026-07-10 00:00:00;3010;H260703024;EV068-D017T01;EV068-D017t01;Sub-a endo section;Thoraflex Hybrid;08;;EVS;1;1;0;0;EV036-Z001T36-03;EV036-Z001t36-03;VÒNG NỐI/ĐẦU GẦN HYBRID;VÒNG NỐI/ĐẦU GẦN HYBRID;ZHAL;H260625010;1;3010;1;0070
H260703024;000010080328;TECO - Technically completed;2026-07-03 00:00:00;2026-06-29 00:00:00;2026-07-10 00:00:00;3010;H260703024;EV068-D017T01;EV068-D017t01;Sub-a endo section;Thoraflex Hybrid;08;;EVS;1;1;0;0;TS63X004V;TS63X004V;Peel Pouch 115 X 240 mm;Túi đóng gói trơn 115 x 240 mm;ZROH;250522;1;3010;1;0080
H260704011;000010080331;TECO - Technically completed;2026-07-04 00:00:00;2026-06-29 00:00:00;2026-07-11 00:00:00;3010;H260704011;EV068-D014T01;EV068-D014t01;Sub-a endo section;Thoraflex Hybrid;06;;EVS;1;1;0;0;100-032;100-032;Braided Poly Suture;CHỈ KHÂU POLY;ZROH;RN00061434;3.5;3010;3.5;0010
H260704011;000010080331;TECO - Technically completed;2026-07-04 00:00:00;2026-06-29 00:00:00;2026-07-11 00:00:00;3010;H260704011;EV068-D014T01;EV068-D014t01;Sub-a endo section;Thoraflex Hybrid;06;;EVS;1;1;0;0;100-047;100-047;Green Poly.Braided;CHỈ KHÂU MÀU XANH LÁ CÂY;ZROH;RN00062748;2.5;3010;2.5;0020
H260704011;000010080331;TECO - Technically completed;2026-07-04 00:00:00;2026-06-29 00:00:00;2026-07-11 00:00:00;3010;H260704011;EV068-D014T01;EV068-D014t01;Sub-a endo section;Thoraflex Hybrid;06;;EVS;1;1;0;0;102-102-28;102-102-28;28MM T/Wall Plain Weave;ỐNG VẢI 28MM;ZROH;26299186;0.14;3010;0.14;0030
H260704011;000010080331;TECO - Technically completed;2026-07-04 00:00:00;2026-06-29 00:00:00;2026-07-11 00:00:00;3010;H260704011;EV068-D014T01;EV068-D014t01;Sub-a endo section;Thoraflex Hybrid;06;;EVS;1;1;0;0;208-028;208-028;Tantalum Marker Bands;ĐIỂM ĐÁNH DẤU TANTALUM;ZROH;RN00063275;6;3010;6;0040
H260704011;000010080331;TECO - Technically completed;2026-07-04 00:00:00;2026-06-29 00:00:00;2026-07-11 00:00:00;3010;H260704011;EV068-D014T01;EV068-D014t01;Sub-a endo section;Thoraflex Hybrid;06;;EVS;1;1;0;0;EV036-Z001T30-01;EV036-Z001t30-01;VÒNG ĐẦU XA HYBRID;VÒNG ĐẦU XA HYBRID;ZHAL;H260625001;1;3010;1;0050
H260704011;000010080331;TECO - Technically completed;2026-07-04 00:00:00;2026-06-29 00:00:00;2026-07-11 00:00:00;3010;H260704011;EV068-D014T01;EV068-D014t01;Sub-a endo section;Thoraflex Hybrid;06;;EVS;1;1;0;0;EV036-Z001T30-02;EV036-Z001t30-02;VÒNG GIỮA HYBRID;VÒNG GIỮA HYBRID;ZHAL;H260627006;5;3010;5;0060
H260704011;000010080331;TECO - Technically completed;2026-07-04 00:00:00;2026-06-29 00:00:00;2026-07-11 00:00:00;3010;H260704011;EV068-D014T01;EV068-D014t01;Sub-a endo section;Thoraflex Hybrid;06;;EVS;1;1;0;0;EV036-Z001T30-03;EV036-Z001t30-03;VÒNG NỐI/ĐẦU GẦN HYBRID;VÒNG NỐI/ĐẦU GẦN HYBRID;ZHAL;H260625004;1;3010;1;0070
H260704011;000010080331;TECO - Technically completed;2026-07-04 00:00:00;2026-06-29 00:00:00;2026-07-11 00:00:00;3010;H260704011;EV068-D014T01;EV068-D014t01;Sub-a endo section;Thoraflex Hybrid;06;;EVS;1;1;0;0;TS63X004V;TS63X004V;Peel Pouch 115 X 240 mm;Túi đóng gói trơn 115 x 240 mm;ZROH;250522;1;3010;1;0080
H260704012;000010080332;TECO - Technically completed;2026-07-04 00:00:00;2026-06-29 00:00:00;2026-07-11 00:00:00;3010;H260704012;EV068-D014T01;EV068-D014t01;Sub-a endo section;Thoraflex Hybrid;06;;EVS;1;1;0;0;100-032;100-032;Braided Poly Suture;CHỈ KHÂU POLY;ZROH;RN00061434;3.5;3010;3.5;0010
H260704012;000010080332;TECO - Technically completed;2026-07-04 00:00:00;2026-06-29 00:00:00;2026-07-11 00:00:00;3010;H260704012;EV068-D014T01;EV068-D014t01;Sub-a endo section;Thoraflex Hybrid;06;;EVS;1;1;0;0;100-047;100-047;Green Poly.Braided;CHỈ KHÂU MÀU XANH LÁ CÂY;ZROH;RN00062748;2.5;3010;2.5;0020
H260704012;000010080332;TECO - Technically completed;2026-07-04 00:00:00;2026-06-29 00:00:00;2026-07-11 00:00:00;3010;H260704012;EV068-D014T01;EV068-D014t01;Sub-a endo section;Thoraflex Hybrid;06;;EVS;1;1;0;0;102-102-28;102-102-28;28MM T/Wall Plain Weave;ỐNG VẢI 28MM;ZROH;26299186;0.14;3010;0.14;0030
H260704012;000010080332;TECO - Technically completed;2026-07-04 00:00:00;2026-06-29 00:00:00;2026-07-11 00:00:00;3010;H260704012;EV068-D014T01;EV068-D014t01;Sub-a endo section;Thoraflex Hybrid;06;;EVS;1;1;0;0;208-028;208-028;Tantalum Marker Bands;ĐIỂM ĐÁNH DẤU TANTALUM;ZROH;RN00063275;6;3010;6;0040
H260704012;000010080332;TECO - Technically completed;2026-07-04 00:00:00;2026-06-29 00:00:00;2026-07-11 00:00:00;3010;H260704012;EV068-D014T01;EV068-D014t01;Sub-a endo section;Thoraflex Hybrid;06;;EVS;1;1;0;0;EV036-Z001T30-01;EV036-Z001t30-01;VÒNG ĐẦU XA HYBRID;VÒNG ĐẦU XA HYBRID;ZHAL;H260625001;1;3010;1;0050
H260704012;000010080332;TECO - Technically completed;2026-07-04 00:00:00;2026-06-29 00:00:00;2026-07-11 00:00:00;3010;H260704012;EV068-D014T01;EV068-D014t01;Sub-a endo section;Thoraflex Hybrid;06;;EVS;1;1;0;0;EV036-Z001T30-02;EV036-Z001t30-02;VÒNG GIỮA HYBRID;VÒNG GIỮA HYBRID;ZHAL;H260627006;5;3010;5;0060
H260704012;000010080332;TECO - Technically completed;2026-07-04 00:00:00;2026-06-29 00:00:00;2026-07-11 00:00:00;3010;H260704012;EV068-D014T01;EV068-D014t01;Sub-a endo section;Thoraflex Hybrid;06;;EVS;1;1;0;0;EV036-Z001T30-03;EV036-Z001t30-03;VÒNG NỐI/ĐẦU GẦN HYBRID;VÒNG NỐI/ĐẦU GẦN HYBRID;ZHAL;H260625004;1;3010;1;0070
H260704012;000010080332;TECO - Technically completed;2026-07-04 00:00:00;2026-06-29 00:00:00;2026-07-11 00:00:00;3010;H260704012;EV068-D014T01;EV068-D014t01;Sub-a endo section;Thoraflex Hybrid;06;;EVS;1;1;0;0;TS63X004V;TS63X004V;Peel Pouch 115 X 240 mm;Túi đóng gói trơn 115 x 240 mm;ZROH;250522;1;3010;1;0080
H260704014;000010080334;TECO - Technically completed;2026-07-04 00:00:00;2026-06-29 00:00:00;2026-07-11 00:00:00;3010;H260704014;EV068-D014T01;EV068-D014t01;Sub-a endo section;Thoraflex Hybrid;06;;EVS;1;1;0;0;100-032;100-032;Braided Poly Suture;CHỈ KHÂU POLY;ZROH;RN00061434;3.5;3010;3.5;0010
H260704014;000010080334;TECO - Technically completed;2026-07-04 00:00:00;2026-06-29 00:00:00;2026-07-11 00:00:00;3010;H260704014;EV068-D014T01;EV068-D014t01;Sub-a endo section;Thoraflex Hybrid;06;;EVS;1;1;0;0;100-047;100-047;Green Poly.Braided;CHỈ KHÂU MÀU XANH LÁ CÂY;ZROH;RN00062748;2.5;3010;2.5;0020
H260704014;000010080334;TECO - Technically completed;2026-07-04 00:00:00;2026-06-29 00:00:00;2026-07-11 00:00:00;3010;H260704014;EV068-D014T01;EV068-D014t01;Sub-a endo section;Thoraflex Hybrid;06;;EVS;1;1;0;0;102-102-28;102-102-28;28MM T/Wall Plain Weave;ỐNG VẢI 28MM;ZROH;26299186;0.14;3010;0.14;0030
H260704014;000010080334;TECO - Technically completed;2026-07-04 00:00:00;2026-06-29 00:00:00;2026-07-11 00:00:00;3010;H260704014;EV068-D014T01;EV068-D014t01;Sub-a endo section;Thoraflex Hybrid;06;;EVS;1;1;0;0;208-028;208-028;Tantalum Marker Bands;ĐIỂM ĐÁNH DẤU TANTALUM;ZROH;RN00063275;6;3010;6;0040
H260704014;000010080334;TECO - Technically completed;2026-07-04 00:00:00;2026-06-29 00:00:00;2026-07-11 00:00:00;3010;H260704014;EV068-D014T01;EV068-D014t01;Sub-a endo section;Thoraflex Hybrid;06;;EVS;1;1;0;0;EV036-Z001T30-01;EV036-Z001t30-01;VÒNG ĐẦU XA HYBRID;VÒNG ĐẦU XA HYBRID;ZHAL;H260625001;1;3010;1;0050
H260704014;000010080334;TECO - Technically completed;2026-07-04 00:00:00;2026-06-29 00:00:00;2026-07-11 00:00:00;3010;H260704014;EV068-D014T01;EV068-D014t01;Sub-a endo section;Thoraflex Hybrid;06;;EVS;1;1;0;0;EV036-Z001T30-02;EV036-Z001t30-02;VÒNG GIỮA HYBRID;VÒNG GIỮA HYBRID;ZHAL;H260627006;5;3010;5;0060
H260704014;000010080334;TECO - Technically completed;2026-07-04 00:00:00;2026-06-29 00:00:00;2026-07-11 00:00:00;3010;H260704014;EV068-D014T01;EV068-D014t01;Sub-a endo section;Thoraflex Hybrid;06;;EVS;1;1;0;0;EV036-Z001T30-03;EV036-Z001t30-03;VÒNG NỐI/ĐẦU GẦN HYBRID;VÒNG NỐI/ĐẦU GẦN HYBRID;ZHAL;H260625004;1;3010;1;0070
H260704014;000010080334;TECO - Technically completed;2026-07-04 00:00:00;2026-06-29 00:00:00;2026-07-11 00:00:00;3010;H260704014;EV068-D014T01;EV068-D014t01;Sub-a endo section;Thoraflex Hybrid;06;;EVS;1;1;0;0;TS63X004V;TS63X004V;Peel Pouch 115 X 240 mm;Túi đóng gói trơn 115 x 240 mm;ZROH;250522;1;3010;1;0080
H260704015;000010080335;TECO - Technically completed;2026-07-04 00:00:00;2026-06-29 00:00:00;2026-07-11 00:00:00;3010;H260704015;EV068-D014T01;EV068-D014t01;Sub-a endo section;Thoraflex Hybrid;06;;EVS;1;1;0;0;100-032;100-032;Braided Poly Suture;CHỈ KHÂU POLY;ZROH;RN00061434;3.5;3010;3.5;0010
H260704015;000010080335;TECO - Technically completed;2026-07-04 00:00:00;2026-06-29 00:00:00;2026-07-11 00:00:00;3010;H260704015;EV068-D014T01;EV068-D014t01;Sub-a endo section;Thoraflex Hybrid;06;;EVS;1;1;0;0;100-047;100-047;Green Poly.Braided;CHỈ KHÂU MÀU XANH LÁ CÂY;ZROH;RN00062748;2.5;3010;2.5;0020
H260704015;000010080335;TECO - Technically completed;2026-07-04 00:00:00;2026-06-29 00:00:00;2026-07-11 00:00:00;3010;H260704015;EV068-D014T01;EV068-D014t01;Sub-a endo section;Thoraflex Hybrid;06;;EVS;1;1;0;0;102-102-28;102-102-28;28MM T/Wall Plain Weave;ỐNG VẢI 28MM;ZROH;26299186;0.14;3010;0.14;0030
H260704015;000010080335;TECO - Technically completed;2026-07-04 00:00:00;2026-06-29 00:00:00;2026-07-11 00:00:00;3010;H260704015;EV068-D014T01;EV068-D014t01;Sub-a endo section;Thoraflex Hybrid;06;;EVS;1;1;0;0;208-028;208-028;Tantalum Marker Bands;ĐIỂM ĐÁNH DẤU TANTALUM;ZROH;RN00063275;6;3010;6;0040
H260704015;000010080335;TECO - Technically completed;2026-07-04 00:00:00;2026-06-29 00:00:00;2026-07-11 00:00:00;3010;H260704015;EV068-D014T01;EV068-D014t01;Sub-a endo section;Thoraflex Hybrid;06;;EVS;1;1;0;0;EV036-Z001T30-01;EV036-Z001t30-01;VÒNG ĐẦU XA HYBRID;VÒNG ĐẦU XA HYBRID;ZHAL;H260625001;1;3010;1;0050
H260704015;000010080335;TECO - Technically completed;2026-07-04 00:00:00;2026-06-29 00:00:00;2026-07-11 00:00:00;3010;H260704015;EV068-D014T01;EV068-D014t01;Sub-a endo section;Thoraflex Hybrid;06;;EVS;1;1;0;0;EV036-Z001T30-02;EV036-Z001t30-02;VÒNG GIỮA HYBRID;VÒNG GIỮA HYBRID;ZHAL;H260627007;5;3010;5;0060
H260704015;000010080335;TECO - Technically completed;2026-07-04 00:00:00;2026-06-29 00:00:00;2026-07-11 00:00:00;3010;H260704015;EV068-D014T01;EV068-D014t01;Sub-a endo section;Thoraflex Hybrid;06;;EVS;1;1;0;0;EV036-Z001T30-03;EV036-Z001t30-03;VÒNG NỐI/ĐẦU GẦN HYBRID;VÒNG NỐI/ĐẦU GẦN HYBRID;ZHAL;H260625004;1;3010;1;0070
H260704015;000010080335;TECO - Technically completed;2026-07-04 00:00:00;2026-06-29 00:00:00;2026-07-11 00:00:00;3010;H260704015;EV068-D014T01;EV068-D014t01;Sub-a endo section;Thoraflex Hybrid;06;;EVS;1;1;0;0;TS63X004V;TS63X004V;Peel Pouch 115 X 240 mm;Túi đóng gói trơn 115 x 240 mm;ZROH;250522;1;3010;1;0080
H260704016;000010080336;TECO - Technically completed;2026-07-04 00:00:00;2026-06-29 00:00:00;2026-07-11 00:00:00;3010;H260704016;EV068-D014T01;EV068-D014t01;Sub-a endo section;Thoraflex Hybrid;06;;EVS;1;1;0;0;100-032;100-032;Braided Poly Suture;CHỈ KHÂU POLY;ZROH;RN00061434;3.5;3010;3.5;0010
H260704016;000010080336;TECO - Technically completed;2026-07-04 00:00:00;2026-06-29 00:00:00;2026-07-11 00:00:00;3010;H260704016;EV068-D014T01;EV068-D014t01;Sub-a endo section;Thoraflex Hybrid;06;;EVS;1;1;0;0;100-047;100-047;Green Poly.Braided;CHỈ KHÂU MÀU XANH LÁ CÂY;ZROH;RN00062748;2.5;3010;2.5;0020
H260704016;000010080336;TECO - Technically completed;2026-07-04 00:00:00;2026-06-29 00:00:00;2026-07-11 00:00:00;3010;H260704016;EV068-D014T01;EV068-D014t01;Sub-a endo section;Thoraflex Hybrid;06;;EVS;1;1;0;0;102-102-28;102-102-28;28MM T/Wall Plain Weave;ỐNG VẢI 28MM;ZROH;26299186;0.14;3010;0.14;0030
H260704016;000010080336;TECO - Technically completed;2026-07-04 00:00:00;2026-06-29 00:00:00;2026-07-11 00:00:00;3010;H260704016;EV068-D014T01;EV068-D014t01;Sub-a endo section;Thoraflex Hybrid;06;;EVS;1;1;0;0;208-028;208-028;Tantalum Marker Bands;ĐIỂM ĐÁNH DẤU TANTALUM;ZROH;RN00063275;6;3010;6;0040
H260704016;000010080336;TECO - Technically completed;2026-07-04 00:00:00;2026-06-29 00:00:00;2026-07-11 00:00:00;3010;H260704016;EV068-D014T01;EV068-D014t01;Sub-a endo section;Thoraflex Hybrid;06;;EVS;1;1;0;0;EV036-Z001T30-01;EV036-Z001t30-01;VÒNG ĐẦU XA HYBRID;VÒNG ĐẦU XA HYBRID;ZHAL;H260625001;1;3010;1;0050
H260704016;000010080336;TECO - Technically completed;2026-07-04 00:00:00;2026-06-29 00:00:00;2026-07-11 00:00:00;3010;H260704016;EV068-D014T01;EV068-D014t01;Sub-a endo section;Thoraflex Hybrid;06;;EVS;1;1;0;0;EV036-Z001T30-02;EV036-Z001t30-02;VÒNG GIỮA HYBRID;VÒNG GIỮA HYBRID;ZHAL;H260627007;5;3010;5;0060
H260704016;000010080336;TECO - Technically completed;2026-07-04 00:00:00;2026-06-29 00:00:00;2026-07-11 00:00:00;3010;H260704016;EV068-D014T01;EV068-D014t01;Sub-a endo section;Thoraflex Hybrid;06;;EVS;1;1;0;0;EV036-Z001T30-03;EV036-Z001t30-03;VÒNG NỐI/ĐẦU GẦN HYBRID;VÒNG NỐI/ĐẦU GẦN HYBRID;ZHAL;H260625004;1;3010;1;0070
